가맹점명,가맹점유형,업종명,시도명,시군구명,시군구코드,소재지도로명주소,전화번호,관리기관명,관리기관전화번호,데이터기준일자
슈퍼스넥,일반가맹점,한식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 명동길 50, 1층 (중앙로3가)",033-242-2442,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스노우,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 동면 금옥길 132 , 1층",033-255-9066,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스마일명품찹쌀꽈배기,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 영서로 2761 1층,033-241-1111,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스마일명품찹쌀꽈배기,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 후석로 295 1층,033-252-8859,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스마일토스트앤샌드위치,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 서면 박사로 973 1층 101호,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스마일편의점,편의점,편의점,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 아침길22번길 10 4층,033-243-3300,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스무숲길가,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 스무숲1길 51, 1층 (석사동)",033-255-8120,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스시마니아춘천퇴계점,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 국사봉길 12 1층 5호,033-252-1958,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스시먹는참치,일반가맹점,일식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동내면 춘천순환로94번길 17 1층,033-263-4882,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스시먹는참치,일반가맹점,일식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동내면 춘천순환로94번길 17 1층,050-4458-2613,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스시요,일반가맹점,일식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 중앙로67번길 8 (죽림동),033-242-0140,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스시요혼,일반가맹점,일식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 중앙로67번길 18 2동2112.2113호 (죽림동.브라운상가),070-4794-0140,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스시원춘천온의점,일반가맹점,일식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 방송길 98 1층(온의동),033-253-5933,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스시장,일반가맹점,일식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 효자로 39 1층,070-7500-0870,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스시젠,일반가맹점,일식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 효자로 39 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스시하나바,일반가맹점,일식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 금강로 68-12 (조양동),033-241-8831,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스위스 수제 빵제과,일반가맹점,제과점,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 옛경춘로 837 1층,033-251-5070,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스위티베어케이크,일반가맹점,제과점,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 서부대성로 245, 1층 (효자동)",,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스윗동동,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 후만로126번길 26 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스쿨푸드춘천딜리버리점,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 공지로 244 1층,033-262-2585,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스테이션(STATION),일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 송암길 25-1, 지하1층 (송암동)",033-254-2112,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스튜디오 구움,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 서부대성로 194 1층(효자동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스트릿츄러스엘리시안강촌점,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 남산면 북한강변길 688 1층,033-252-0468,강원특별자치도 춘천시청,033-250-4043,2025-07-14
스푼더구이락,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 백령로75번길 2 1층(효자동),033-252-8563,강원특별자치도 춘천시청,033-250-4043,2025-07-14
슬구네,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 성심로47번길 104 (후평동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
슬기네달고나,일반가맹점,제과점,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 성심로 82 ,1층1호",,강원특별자치도 춘천시청,033-250-4043,2025-07-14
슬로우캘리 춘천점,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동내면 춘천순환로 133 102호,033-264-9206,강원특별자치도 춘천시청,033-250-4043,2025-07-14
승도리네 곱도리탕 춘천점,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 우석로79번길 13 1층,033-910-6289,강원특별자치도 춘천시청,033-250-4043,2025-07-14
승현손두부청국장,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 퇴계동 618-4,033-253-9673,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시골가마솥국,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로295번길 1 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시골길낚지볶음,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 영서로2269번길 5 (퇴계동),033-255-9294,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시골막국수,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 신북읍 율문길 100,033-243-0833,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시골밥상,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 보안길 79 (후평동),033-257-3677,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시골밥집,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로310번길 23 1층,033-252-1745,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시골보리밥,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 신북읍 율문길 65,033-243-4747,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시골장터,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 신동면 김유정로 1434,033-262-8714,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시골집,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 서면 수정길 170 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시골촌두부,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 스무숲4길 48 .,033-261-0775,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시골파스타,일반가맹점,양식,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 낙원길 27 외2필지,제1호(낙원동)",,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시골한식뷔페,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 효자로 129 1층,033-256-6758,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시니어마켓(춘천시니어클럽),일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,"강원특별자치도 춘천시 시청길12번길 5 , 1층",033-251-5080,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시루,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 신동면 실레길 47 1층,033-254-9288,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시루향기,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동내면 영서로 1769,033-264-3005,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시민닭갈비,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 벌말길 92 (석사동),033-261-5106,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시민횟집,일반가맹점,양식,강원특별자치도,춘천시,4181000,"강원특별자치도춘천시 벌말길 92 (석사동,1층)",033-262-2627,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시밀집,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 동면 가락재로 203,033-241-6010,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시선애막골,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 애막골길11번길 28-1 2층(석사동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시장순대국,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 명동길 42-1 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시즌즈,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 전원길 24 1층 102호,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
시청길,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 시청길10번길 4-2 1층,033-910-3159,강원특별자치도 춘천시청,033-250-4043,2025-07-14
식감,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 남산면 충효로 108,033-253-5393,강원특별자치도 춘천시청,033-250-4043,2025-07-14
식껍퇴계점,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 남춘로36번길 52-4 1층,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
식신마라,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 동면 춘천로449번길 26-6 1층 101호,,강원특별자치도 춘천시청,033-250-4043,2025-07-14
식향,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 공지로 266 2동 1층(효자동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신 아리랑,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로309번길 9 후평동,033-256-0322,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신간짬뽕,일반가맹점,중식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 남춘로5번길 10-1 1층(퇴계동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신낙지마루,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 백령로 148 (효자동),033-251-3262,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신남불고기,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 신동면 김유정로 1430-1,033-262-7601,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신남큰집,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 신동면 김유정로 1412-1 1층,033-262-0723,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신남큰집,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 퇴계로93번길 4-6 1층(퇴계동),,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신남큰집궁중삼계탕,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 공지로 216 (효자동),033-253-3989,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신닭발,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 우석로67번길 11 (석사동),033-262-5565,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신도림국수회관,일반가맹점,일반대중음식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로17번길 21 춘춘강남하이엔드 108호 (온의동),033-244-8278,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신동뚝배기염소탕,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도춘천시 신동 812-4번지 외2필지,033-243-8050,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신떡순신천할매떡볶이,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 서부대성로 327 동아아파트 상가동 1층 104호,033-251-7077,강원특별자치도 춘천시청,033-250-4043,2025-07-14
신라해장국,일반가맹점,한식,강원특별자치도,춘천시,4181000,강원특별자치도 춘천시 춘천로 421 1층1층,033-256-4777,강원특별자치도 춘천시청,033-250-4043,2025-07-14
